===============================================================================
Id,newsRACE,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
2112,newsRACE,2112,2021-03-23 19:34:00,203.9425048828125,203.94500732421875,203.7449951171875,203.77000427246094,0.1494219633981824,,-0.035060625540019895,MA_cross_Sentiment,2112,737872.8152777777,Broker,2112,787.1300659179688,990.9000701904297,BuySell,2112,,,Trades - Net Profit/Loss,2112,,,DrawDown,2112,1.5898587569957943,1.5898587569957943
2113,newsRACE,2113,2021-03-23 19:36:00,203.73500061035156,203.7449951171875,203.6699981689453,203.72000122070312,0.15091016025083964,,-0.03341768316754319,MA_cross_Sentiment,2113,737872.8166666667,Broker,2113,787.1300659179688,990.8500671386719,BuySell,2113,,,Trades - Net Profit/Loss,2113,,,DrawDown,2113,1.5948247546116001,1.5948247546116001
2114,newsRACE,2114,2021-03-23 19:38:00,203.60000610351562,203.6649932861328,203.4600067138672,203.4600067138672,0.1523398795181019,,-0.03180046774060183,MA_cross_Sentiment,2114,737872.8180555556,Broker,2114,787.1300659179688,990.5900726318359,BuySell,2114,,,Trades - Net Profit/Loss,2114,,,DrawDown,2114,1.6206458206401986,1.6206458206401986
2115,newsRACE,2115,2021-03-23 19:40:00,203.5399932861328,203.5399932861328,203.3000030517578,203.3000030517578,0.15371112119996927,,-0.03020897925919583,MA_cross_Sentiment,2115,737872.8194444445,Broker,2115,787.1300659179688,990.4300689697266,BuySell,2115,,,Trades - Net Profit/Loss,2115,,,DrawDown,2115,1.636536406846894,1.636536406846894
2116,newsRACE,2116,2021-03-23 19:42:00,203.1999969482422,203.32000732421875,203.00999450683594,203.0800018310547,0.15502388529644182,,-0.028643217723325176,MA_cross_Sentiment,2116,737872.8208333333,Broker,2116,787.1300659179688,990.2100677490234,BuySell,2116,,,Trades - Net Profit/Loss,2116,,,DrawDown,2116,1.6583855840286728,1.6583855840286728
2117,newsRACE,2117,2021-03-23 19:44:00,202.9499969482422,203.02999877929688,202.92999267578125,202.92999267578125,0.15627817180751932,,-0.027103183132989896,MA_cross_Sentiment,2117,737872.8222222222,Broker,2117,787.1300659179688,990.06005859375,BuySell,2117,,,Trades - Net Profit/Loss,2117,,,DrawDown,2117,1.6732835768760905,1.6732835768760905
2118,newsRACE,2118,2021-03-23 19:46:00,203.05999755859375,203.27000427246094,202.8300018310547,203.0399932861328,0.157473980733202,,-0.02558887548818995,MA_cross_Sentiment,2118,737872.8236111111,Broker,2118,787.1300659179688,990.1700592041016,BuySell,2118,,,Trades - Net Profit/Loss,2118,,,DrawDown,2118,1.662358988285201,1.6732835768760905
2119,newsRACE,2119,2021-03-23 19:48:00,203.05999755859375,203.14999389648438,202.86000061035156,202.92999267578125,0.15861131207348977,,-0.02410029478892536,MA_cross_Sentiment,2119,737872.825,Broker,2119,787.1300659179688,990.06005859375,BuySell,2119,,,Trades - Net Profit/Loss,2119,,,DrawDown,2119,1.6732835768760905,1.6732835768760905
2120,newsRACE,2120,2021-03-23 19:50:00,202.80999755859375,202.8699951171875,202.60000610351562,202.6300048828125,0.15969016582838252,,-0.022637441035196135,MA_cross_Sentiment,2120,737872.8263888889,Broker,2120,787.1300659179688,989.7600708007812,BuySell,2120,,,Trades - Net Profit/Loss,2120,,,DrawDown,2120,1.7030765317515082,1.7030765317515082
2121,newsRACE,2121,2021-03-23 19:52:00,202.60000610351562,202.6699981689453,202.47000122070312,202.51499938964844,0.1607105419978804,,-0.021200314227002255,MA_cross_Sentiment,2121,737872.8277777778,Broker,2121,989.7300720214844,989.7300720214844,BuySell,2121,,205.71004814147946,Trades - Net Profit/Loss,2121,,-2.214996337890625,DrawDown,2121,1.70605582723905,1.70605582723905
2122,newsRACE,2122,2021-03-23 19:54:00,202.6699981689453,202.6699981689453,202.27000427246094,202.3524932861328,0.1616724405819834,,-0.01978891436434372,MA_cross_Sentiment,2122,737872.8291666667,Broker,2122,989.7300720214844,989.7300720214844,BuySell,2122,,,Trades - Net Profit/Loss,2122,,,DrawDown,2122,1.70605582723905,1.70605582723905
2123,newsRACE,2123,2021-03-23 19:56:00,202.42999267578125,202.64500427246094,202.38999938964844,202.48500061035156,0.16257586158069143,,-0.018403241447220556,MA_cross_Sentiment,2123,737872.8305555555,Broker,2123,989.7300720214844,989.7300720214844,BuySell,2123,,,Trades - Net Profit/Loss,2123,,,DrawDown,2123,1.70605582723905,1.70605582723905
2124,newsRACE,2124,2021-03-23 19:58:00,202.4600067138672,203.10000610351562,202.30999755859375,202.82000732421875,0.16342080499400458,,-0.017043295475632728,MA_cross_Sentiment,2124,737872.8319444444,Broker,2124,989.7300720214844,989.7300720214844,BuySell,2124,,,Trades - Net Profit/Loss,2124,,,DrawDown,2124,1.70605582723905,1.70605582723905
2125,newsRACE,2125,2021-03-24 13:30:00,201.05999755859375,201.30999755859375,200.97000122070312,201.16000366210938,1.4679503033073176e-05,,-0.008872931892955844,MA_cross_Sentiment,2125,737873.5625,Broker,2125,989.7300720214844,989.7300720214844,BuySell,2125,,,Trades - Net Profit/Loss,2125,,,DrawDown,2125,1.70605582723905,1.70605582723905
2126,newsRACE,2126,2021-03-24 13:32:00,201.27999877929688,201.32000732421875,201.22000122070312,201.22000122070312,7.638287983536171e-06,,-0.004362055629738999,MA_cross_Sentiment,2126,737873.5638888889,Broker,2126,989.7300720214844,989.7300720214844,BuySell,2126,,,Trades - Net Profit/Loss,2126,,,DrawDown,2126,1.70605582723905,1.70605582723905
2127,newsRACE,2127,2021-03-24 13:34:00,201.0749969482422,201.0749969482422,200.91000366210938,200.97000122070312,0.0,,0.0,MA_cross_Sentiment,2127,737873.5652777777,Broker,2127,989.7300720214844,989.7300720214844,BuySell,2127,,,Trades - Net Profit/Loss,2127,,,DrawDown,2127,1.70605582723905,1.70605582723905
2128,newsRACE,2128,2021-03-24 13:36:00,200.89999389648438,200.89999389648438,200.6486053466797,200.6486053466797,-8.235360917535392e-06,,0.004213234996261149,MA_cross_Sentiment,2128,737873.5666666667,Broker,2128,989.7300720214844,989.7300720214844,BuySell,2128,,,Trades - Net Profit/Loss,2128,,,DrawDown,2128,1.70605582723905,1.70605582723905
2129,newsRACE,2129,2021-03-24 13:38:00,200.64999389648438,200.7100067138672,200.5800018310547,200.60000610351562,-1.7067794769069978e-05,,0.008277649359044459,MA_cross_Sentiment,2129,737873.5680555556,Broker,2129,989.7300720214844,989.7300720214844,BuySell,2129,,,Trades - Net Profit/Loss,2129,,,DrawDown,2129,1.70605582723905,1.70605582723905
2130,newsRACE,2130,2021-03-24 13:40:00,200.36000061035156,200.4499969482422,200.19000244140625,200.4499969482422,-2.649730155460377e-05,,0.012193243088349907,MA_cross_Sentiment,2130,737873.5694444445,Broker,2130,989.7300720214844,989.7300720214844,BuySell,2130,,,Trades - Net Profit/Loss,2130,,,DrawDown,2130,1.70605582723905,1.70605582723905
2131,newsRACE,2131,2021-03-24 13:42:00,200.38999938964844,200.38999938964844,200.3000030517578,200.3000030517578,-3.652388127413673e-05,,0.01596001618417748,MA_cross_Sentiment,2131,737873.5708333333,Broker,2131,989.7300720214844,989.7300720214844,BuySell,2131,,,Trades - Net Profit/Loss,2131,,,DrawDown,2131,1.70605582723905,1.70605582723905
2132,newsRACE,2132,2021-03-24 13:44:00,200.5,200.64999389648438,200.47999572753906,200.47999572753906,-4.714753392766891e-05,,0.019577968646527215,MA_cross_Sentiment,2132,737873.5722222222,Broker,2132,989.7300720214844,989.7300720214844,BuySell,2132,,,Trades - Net Profit/Loss,2132,,,DrawDown,2132,1.70605582723905,1.70605582723905
2133,newsRACE,2133,2021-03-24 13:46:00,200.57000732421875,200.61000061035156,200.47000122070312,200.61000061035156,-5.83682595152003e-05,,0.02304710047539907,MA_cross_Sentiment,2133,737873.5736111111,Broker,2133,989.7300720214844,989.7300720214844,BuySell,2133,,,Trades - Net Profit/Loss,2133,,,DrawDown,2133,1.70605582723905,1.70605582723905
2134,newsRACE,2134,2021-03-24 13:48:00,200.5399932861328,200.5399932861328,200.4199981689453,200.5399932861328,-7.018605803673088e-05,,0.026367411670793102,MA_cross_Sentiment,2134,737873.575,Broker,2134,989.7300720214844,989.7300720214844,BuySell,2134,,,Trades - Net Profit/Loss,2134,,,DrawDown,2134,1.70605582723905,1.70605582723905
2135,newsRACE,2135,2021-03-24 13:50:00,200.52000427246094,200.80999755859375,200.52000427246094,200.60000610351562,-8.260092949226064e-05,,0.029538902232709253,MA_cross_Sentiment,2135,737873.5763888889,Broker,2135,989.7300720214844,989.7300720214844,BuySell,2135,,,Trades - Net Profit/Loss,2135,,,DrawDown,2135,1.70605582723905,1.70605582723905
2136,newsRACE,2136,2021-03-24 13:52:00,200.58999633789062,200.6199951171875,200.0500946044922,200.0500946044922,-9.561287388178962e-05,,0.03256157216114755,MA_cross_Sentiment,2136,737873.5777777778,Broker,2136,989.7300720214844,989.7300720214844,BuySell,2136,,,Trades - Net Profit/Loss,2136,,,DrawDown,2136,1.70605582723905,1.70605582723905
2137,newsRACE,2137,2021-03-24 13:54:00,200.30999755859375,200.30999755859375,200.30999755859375,200.30999755859375,-0.00010922189120531784,,0.035435421456108014,MA_cross_Sentiment,2137,737873.5791666667,Broker,2137,989.7300720214844,989.7300720214844,BuySell,2137,,,Trades - Net Profit/Loss,2137,,,DrawDown,2137,1.70605582723905,1.70605582723905
2138,newsRACE,2138,2021-03-24 13:58:00,200.47999572753906,200.47999572753906,200.39410400390625,200.39410400390625,-0.00013823114465437176,,0.040736658145595336,MA_cross_Sentiment,2138,737873.5819444444,Broker,2138,989.7300720214844,989.7300720214844,BuySell,2138,,,Trades - Net Profit/Loss,2138,,,DrawDown,2138,1.70605582723905,1.70605582723905
2139,newsRACE,2139,2021-03-24 14:00:00,200.57000732421875,200.75999450683594,200.30999755859375,200.75,-0.00015363138077989754,,0.04316404554012222,MA_cross_Sentiment,2139,737873.5833333334,Broker,2139,989.7300720214844,989.7300720214844,BuySell,2139,,,Trades - Net Profit/Loss,2139,,,DrawDown,2139,1.70605582723905,1.70605582723905
2140,newsRACE,2140,2021-03-24 14:02:00,200.5399932861328,200.66000366210938,200.5399932861328,200.54299926757812,-0.0001696286898394226,,0.045442612301171255,MA_cross_Sentiment,2140,737873.5847222222,Broker,2140,989.7300720214844,989.7300720214844,BuySell,2140,,,Trades - Net Profit/Loss,2140,,,DrawDown,2140,1.70605582723905,1.70605582723905
2141,newsRACE,2141,2021-03-24 14:04:00,200.64999389648438,200.64999389648438,200.64999389648438,200.64999389648438,-0.00018622307183294666,,0.047572358428742426,MA_cross_Sentiment,2141,737873.5861111111,Broker,2141,989.7300720214844,989.7300720214844,BuySell,2141,,,Trades - Net Profit/Loss,2141,,,DrawDown,2141,1.70605582723905,1.70605582723905
2142,newsRACE,2142,2021-03-24 14:06:00,200.64999389648438,200.64999389648438,200.64999389648438,200.64999389648438,-0.0002034145267604701,,0.04955328392283574,MA_cross_Sentiment,2142,737873.5875,Broker,2142,989.7300720214844,989.7300720214844,BuySell,2142,,,Trades - Net Profit/Loss,2142,,,DrawDown,2142,1.70605582723905,1.70605582723905
2143,newsRACE,2143,2021-03-24 14:08:00,200.50999450683594,200.50999450683594,200.50999450683594,200.50999450683594,-0.0002212030546219927,,0.05138538878345122,MA_cross_Sentiment,2143,737873.588888889,Broker,2143,989.7300720214844,989.7300720214844,BuySell,2143,,,Trades - Net Profit/Loss,2143,,,DrawDown,2143,1.70605582723905,1.70605582723905
2144,newsRACE,2144,2021-03-24 14:12:00,200.35459899902344,200.35459899902344,200.35459899902344,200.35459899902344,-0.00025857132914703545,,0.054603136604248564,MA_cross_Sentiment,2144,737873.5916666667,Broker,2144,989.7300720214844,989.7300720214844,BuySell,2144,,,Trades - Net Profit/Loss,2144,,,DrawDown,2144,1.70605582723905,1.70605582723905
2145,newsRACE,2145,2021-03-24 14:14:00,200.17999267578125,200.17999267578125,199.91000366210938,200.0399932861328,-0.00027815107581055567,,0.05598877956443047,MA_cross_Sentiment,2145,737873.5930555556,Broker,2145,989.7300720214844,989.7300720214844,BuySell,2145,,,Trades - Net Profit/Loss,2145,,,DrawDown,2145,1.70605582723905,1.70605582723905
2146,newsRACE,2146,2021-03-24 14:16:00,199.91000366210938,199.91000366210938,199.52000427246094,199.5399932861328,-0.000298327895408075,,0.05722560189113451,MA_cross_Sentiment,2146,737873.5944444444,Broker,2146,989.7300720214844,989.7300720214844,BuySell,2146,,,Trades - Net Profit/Loss,2146,,,DrawDown,2146,1.70605582723905,1.70605582723905
2147,newsRACE,2147,2021-03-24 14:18:00,199.47000122070312,199.47000122070312,199.4600067138672,199.4600067138672,-0.0003191017879395936,,0.058313603584360704,MA_cross_Sentiment,2147,737873.5958333333,Broker,2147,989.7300720214844,989.7300720214844,BuySell,2147,,,Trades - Net Profit/Loss,2147,,,DrawDown,2147,1.70605582723905,1.70605582723905
2148,newsRACE,2148,2021-03-24 14:20:00,199.5800018310547,199.6750030517578,199.57000732421875,199.6750030517578,-0.0003404727534051114,,0.059252784644109026,MA_cross_Sentiment,2148,737873.5972222222,Broker,2148,989.7300720214844,989.7300720214844,BuySell,2148,,,Trades - Net Profit/Loss,2148,,,DrawDown,2148,1.70605582723905,1.70605582723905
2149,newsRACE,2149,2021-03-24 14:22:00,199.52220153808594,199.52220153808594,199.2989044189453,199.2989044189453,-0.0003624407918046283,,0.0600431450703795,MA_cross_Sentiment,2149,737873.598611111,Broker,2149,989.7300720214844,989.7300720214844,BuySell,2149,,,Trades - Net Profit/Loss,2149,,,DrawDown,2149,1.70605582723905,1.70605582723905
2150,newsRACE,2150,2021-03-24 14:24:00,199.26499938964844,199.35000610351562,199.26499938964844,199.35000610351562,-0.00038500590313814457,,0.06068468486317212,MA_cross_Sentiment,2150,737873.6,Broker,2150,989.7300720214844,989.7300720214844,BuySell,2150,,,Trades - Net Profit/Loss,2150,,,DrawDown,2150,1.70605582723905,1.70605582723905
2151,newsRACE,2151,2021-03-24 14:26:00,199.35000610351562,199.44000244140625,199.35000610351562,199.44000244140625,-0.0004081680874056599,,0.061177404022486885,MA_cross_Sentiment,2151,737873.6013888889,Broker,2151,989.7300720214844,989.7300720214844,BuySell,2151,,,Trades - Net Profit/Loss,2151,,,DrawDown,2151,1.70605582723905,1.70605582723905
2152,newsRACE,2152,2021-03-24 14:28:00,199.52999877929688,199.52999877929688,199.50100708007812,199.50100708007812,-0.0004319273446071744,,0.06152130254832379,MA_cross_Sentiment,2152,737873.6027777778,Broker,2152,989.7300720214844,989.7300720214844,BuySell,2152,,,Trades - Net Profit/Loss,2152,,,DrawDown,2152,1.70605582723905,1.70605582723905
2153,newsRACE,2153,2021-03-24 14:30:00,199.52999877929688,199.52999877929688,199.52999877929688,199.52999877929688,-0.00045628367474268824,,0.061716380440682846,MA_cross_Sentiment,2153,737873.6041666666,Broker,2153,989.7300720214844,989.7300720214844,BuySell,2153,,,Trades - Net Profit/Loss,2153,,,DrawDown,2153,1.70605582723905,1.70605582723905
2154,newsRACE,2154,2021-03-24 14:32:00,199.60000610351562,199.60000610351562,199.4250030517578,199.4250030517578,-0.0004812370778122012,,0.06176263769956405,MA_cross_Sentiment,2154,737873.6055555556,Broker,2154,989.7300720214844,989.7300720214844,BuySell,2154,,,Trades - Net Profit/Loss,2154,,,DrawDown,2154,1.70605582723905,1.70605582723905
2155,newsRACE,2155,2021-03-24 14:34:00,199.50999450683594,199.60499572753906,199.47500610351562,199.60499572753906,-0.0005067875538157133,,0.06166007432496739,MA_cross_Sentiment,2155,737873.6069444445,Broker,2155,989.7300720214844,989.7300720214844,BuySell,2155,,,Trades - Net Profit/Loss,2155,,,DrawDown,2155,1.70605582723905,1.70605582723905
2156,newsRACE,2156,2021-03-24 14:40:00,199.77999877929688,199.77999877929688,199.77999877929688,199.77999877929688,-0.0005870214194302452,,0.0604594604003103,MA_cross_Sentiment,2156,737873.6111111111,Broker,2156,989.7300720214844,989.7300720214844,BuySell,2156,,,Trades - Net Profit/Loss,2156,,,DrawDown,2156,1.70605582723905,1.70605582723905
2157,newsRACE,2157,2021-03-24 14:42:00,199.67999267578125,200.0050048828125,199.67999267578125,200.0050048828125,-0.0006149601871697541,,0.05976161449180222,MA_cross_Sentiment,2157,737873.6125,Broker,2157,989.7300720214844,989.7300720214844,BuySell,2157,,,Trades - Net Profit/Loss,2157,,,DrawDown,2157,1.70605582723905,1.70605582723905
2158,newsRACE,2158,2021-03-24 14:44:00,199.99000549316406,200.10000610351562,199.9600067138672,200.0500030517578,-0.0006434960278432623,,0.0589149479498163,MA_cross_Sentiment,2158,737873.6138888889,Broker,2158,989.7300720214844,989.7300720214844,BuySell,2158,,,Trades - Net Profit/Loss,2158,,,DrawDown,2158,1.70605582723905,1.70605582723905
2159,newsRACE,2159,2021-03-24 14:50:00,200.0,200.0,199.72000122070312,199.77499389648438,-0.0007326859874677821,,0.055482024522991356,MA_cross_Sentiment,2159,737873.6180555555,Broker,2159,989.7300720214844,989.7300720214844,BuySell,2159,,,Trades - Net Profit/Loss,2159,,,DrawDown,2159,1.70605582723905,1.70605582723905
2160,newsRACE,2160,2021-03-24 14:52:00,199.74000549316406,199.74000549316406,199.74000549316406,199.74000549316406,-0.000763610119877287,,0.054040075447094,MA_cross_Sentiment,2160,737873.6194444444,Broker,2160,989.7300720214844,989.7300720214844,BuySell,2160,,,Trades - Net Profit/Loss,2160,,,DrawDown,2160,1.70605582723905,1.70605582723905
2161,newsRACE,2161,2021-03-24 14:56:00,200.10000610351562,200.10000610351562,200.07000732421875,200.07000732421875,-0.0008272496034982944,,0.05070971539486572,MA_cross_Sentiment,2161,737873.6222222223,Broker,2161,989.7300720214844,989.7300720214844,BuySell,2161,,,Trades - Net Profit/Loss,2161,,,DrawDown,2161,1.70605582723905,1.70605582723905
2162,newsRACE,2162,2021-03-24 14:58:00,200.14999389648438,200.16000366210938,200.14999389648438,200.16000366210938,-0.000859570793851827,,0.048844056358008675,MA_cross_Sentiment,2162,737873.6236111111,Broker,2162,989.7300720214844,989.7300720214844,BuySell,2162,,,Trades - Net Profit/Loss,2162,,,DrawDown,2162,1.70605582723905,1.70605582723905
2163,newsRACE,2163,2021-03-24 15:02:00,200.1999969482422,200.39999389648438,200.1999969482422,200.2899932861328,-0.0009173328544855517,,0.045166819052286054,MA_cross_Sentiment,2163,737873.6263888889,Broker,2163,989.7300720214844,989.7300720214844,BuySell,2163,,,Trades - Net Profit/Loss,2163,,,DrawDown,2163,1.70605582723905,1.70605582723905
2164,newsRACE,2164,2021-03-24 15:04:00,200.13999938964844,200.14999389648438,200.13999938964844,200.14999389648438,-0.0009423795639077743,,0.043377992722894367,MA_cross_Sentiment,2164,737873.6277777777,Broker,2164,989.7300720214844,989.7300720214844,BuySell,2164,,,Trades - Net Profit/Loss,2164,,,DrawDown,2164,1.70605582723905,1.70605582723905
2165,newsRACE,2165,2021-03-24 15:06:00,200.08999633789062,200.08999633789062,199.99000549316406,199.99000549316406,-0.0009648700594002366,,0.04162236127581576,MA_cross_Sentiment,2165,737873.6291666667,Broker,2165,989.7300720214844,989.7300720214844,BuySell,2165,,,Trades - Net Profit/Loss,2165,,,DrawDown,2165,1.70605582723905,1.70605582723905
2166,newsRACE,2166,2021-03-24 15:08:00,200.07000732421875,200.07000732421875,199.9600067138672,199.9600067138672,-0.0009848043409629386,,0.03989992471105022,MA_cross_Sentiment,2166,737873.6305555556,Broker,2166,989.7300720214844,989.7300720214844,BuySell,2166,,,Trades - Net Profit/Loss,2166,,,DrawDown,2166,1.70605582723905,1.70605582723905
2167,newsRACE,2167,2021-03-24 15:12:00,199.77000427246094,199.83999633789062,199.77000427246094,199.83999633789062,-0.0010170042622990626,,0.03655463622845838,MA_cross_Sentiment,2167,737873.6333333333,Broker,2167,989.7300720214844,989.7300720214844,BuySell,2167,,,Trades - Net Profit/Loss,2167,,,DrawDown,2167,1.70605582723905,1.70605582723905
2168,newsRACE,2168,2021-03-24 15:14:00,199.94000244140625,200.00999450683594,199.92999267578125,200.00999450683594,-0.0010292699020724846,,0.03493178431063208,MA_cross_Sentiment,2168,737873.6347222222,Broker,2168,989.7300720214844,989.7300720214844,BuySell,2168,,,Trades - Net Profit/Loss,2168,,,DrawDown,2168,1.70605582723905,1.70605582723905
2169,newsRACE,2169,2021-03-24 15:16:00,199.8300018310547,199.8300018310547,199.8300018310547,199.8300018310547,-0.0010389793279161465,,0.033342127275118844,MA_cross_Sentiment,2169,737873.6361111111,Broker,2169,989.7300720214844,989.7300720214844,BuySell,2169,,,Trades - Net Profit/Loss,2169,,,DrawDown,2169,1.70605582723905,1.70605582723905
2170,newsRACE,2170,2021-03-24 15:18:00,200.0,200.10000610351562,200.0,200.05999755859375,-0.001046132539830048,,0.031785665121918695,MA_cross_Sentiment,2170,737873.6375,Broker,2170,989.7300720214844,989.7300720214844,BuySell,2170,,,Trades - Net Profit/Loss,2170,,,DrawDown,2170,1.70605582723905,1.70605582723905
2171,newsRACE,2171,2021-03-24 15:24:00,200.0800018310547,200.10000610351562,200.0399932861328,200.0399932861328,-0.0010522548919931927,,0.02731544795619669,MA_cross_Sentiment,2171,737873.6416666667,Broker,2171,989.7300720214844,989.7300720214844,BuySell,2171,,,Trades - Net Profit/Loss,2171,,,DrawDown,2171,1.70605582723905,1.70605582723905
2172,newsRACE,2172,2021-03-24 15:26:00,200.24000549316406,200.24000549316406,200.24000549316406,200.24000549316406,-0.0010491832481880543,,0.025891765332248847,MA_cross_Sentiment,2172,737873.6430555555,Broker,2172,989.7300720214844,989.7300720214844,BuySell,2172,,,Trades - Net Profit/Loss,2172,,,DrawDown,2172,1.70605582723905,1.70605582723905
2173,newsRACE,2173,2021-03-24 15:28:00,200.2100067138672,200.2100067138672,200.2100067138672,200.2100067138672,-0.0010435553904531555,,0.024501277590614084,MA_cross_Sentiment,2173,737873.6444444444,Broker,2173,989.7300720214844,989.7300720214844,BuySell,2173,,,Trades - Net Profit/Loss,2173,,,DrawDown,2173,1.70605582723905,1.70605582723905
2174,newsRACE,2174,2021-03-24 15:30:00,200.17999267578125,200.17999267578125,200.17999267578125,200.17999267578125,-0.0010353713187884965,,0.023143984731292387,MA_cross_Sentiment,2174,737873.6458333334,Broker,2174,989.7300720214844,989.7300720214844,BuySell,2174,,,Trades - Net Profit/Loss,2174,,,DrawDown,2174,1.70605582723905,1.70605582723905
2175,newsRACE,2175,2021-03-24 15:34:00,200.08999633789062,200.08999633789062,199.8699951171875,199.8699951171875,-0.0010113345336698989,,0.020528983659588235,MA_cross_Sentiment,2175,737873.6486111111,Broker,2175,989.7300720214844,989.7300720214844,BuySell,2175,,,Trades - Net Profit/Loss,2175,,,DrawDown,2175,1.70605582723905,1.70605582723905
2176,newsRACE,2176,2021-03-24 15:36:00,200.13999938964844,200.13999938964844,200.0399932861328,200.0399932861328,-0.0009954818202159601,,0.01927127544720577,MA_cross_Sentiment,2176,737873.65,Broker,2176,989.7300720214844,989.7300720214844,BuySell,2176,,,Trades - Net Profit/Loss,2176,,,DrawDown,2176,1.70605582723905,1.70605582723905
2177,newsRACE,2177,2021-03-24 15:40:00,200.02999877929688,200.2899932861328,200.02999877929688,200.25999450683594,-0.0009561077515188016,,0.016855443669380073,MA_cross_Sentiment,2177,737873.6527777778,Broker,2177,989.7300720214844,989.7300720214844,BuySell,2177,,,Trades - Net Profit/Loss,2177,,,DrawDown,2177,1.70605582723905,1.70605582723905
2178,newsRACE,2178,2021-03-24 15:44:00,200.1699981689453,200.31500244140625,200.1699981689453,200.31500244140625,-0.0009065088271026029,,0.014572391420806685,MA_cross_Sentiment,2178,737873.6555555556,Broker,2178,989.7300720214844,989.7300720214844,BuySell,2178,,,Trades - Net Profit/Loss,2178,,,DrawDown,2178,1.70605582723905,1.70605582723905
2179,newsRACE,2179,2021-03-24 15:48:00,200.2050018310547,200.52000427246094,200.17250061035156,200.41000366210938,-0.0008466850469673638,,0.012422118701485605,MA_cross_Sentiment,2179,737873.6583333333,Broker,2179,989.7300720214844,989.7300720214844,BuySell,2179,,,Trades - Net Profit/Loss,2179,,,DrawDown,2179,1.70605582723905,1.70605582723905
2180,newsRACE,2180,2021-03-24 15:50:00,200.44000244140625,200.5399932861328,200.4199981689453,200.47000122070312,-0.000812938836005104,,0.01139677466529468,MA_cross_Sentiment,2180,737873.6597222222,Broker,2180,989.7300720214844,989.7300720214844,BuySell,2180,,,Trades - Net Profit/Loss,2180,,,DrawDown,2180,1.70605582723905,1.70605582723905
2181,newsRACE,2181,2021-03-24 15:52:00,200.47999572753906,200.5,200.33999633789062,200.4499969482422,-0.0007766364111130846,,0.010404625511416831,MA_cross_Sentiment,2181,737873.661111111,Broker,2181,989.7300720214844,989.7300720214844,BuySell,2181,,,Trades - Net Profit/Loss,2181,,,DrawDown,2181,1.70605582723905,1.70605582723905
2182,newsRACE,2182,2021-03-24 15:54:00,200.42999267578125,200.60000610351562,200.42999267578125,200.4949951171875,-0.0007377777722913047,,0.009445671239852058,MA_cross_Sentiment,2182,737873.6625,Broker,2182,989.7300720214844,989.7300720214844,BuySell,2182,,,Trades - Net Profit/Loss,2182,,,DrawDown,2182,1.70605582723905,1.70605582723905
2183,newsRACE,2183,2021-03-24 15:56:00,200.47999572753906,200.72000122070312,200.39500427246094,200.6300048828125,-0.0006963629195397649,,0.008519911850600363,MA_cross_Sentiment,2183,737873.6638888889,Broker,2183,989.7300720214844,989.7300720214844,BuySell,2183,,,Trades - Net Profit/Loss,2183,,,DrawDown,2183,1.70605582723905,1.70605582723905
2184,newsRACE,2184,2021-03-24 15:58:00,200.6300048828125,200.78500366210938,200.58999633789062,200.72999572753906,-0.0006523918528584652,,0.0076273473436617445,MA_cross_Sentiment,2184,737873.6652777778,Broker,2184,989.7300720214844,989.7300720214844,BuySell,2184,,,Trades - Net Profit/Loss,2184,,,DrawDown,2184,1.70605582723905,1.70605582723905
2185,newsRACE,2185,2021-03-24 16:00:00,200.67999267578125,200.74000549316406,200.5800018310547,200.63999938964844,-0.0006058645722474045,,0.0067679777190362035,MA_cross_Sentiment,2185,737873.6666666666,Broker,2185,989.7300720214844,989.7300720214844,BuySell,2185,,,Trades - Net Profit/Loss,2185,,,DrawDown,2185,1.70605582723905,1.70605582723905
2186,newsRACE,2186,2021-03-24 16:02:00,200.57000732421875,200.6999969482422,200.47000122070312,200.47500610351562,-0.0005567810777065847,,0.005941802976723735,MA_cross_Sentiment,2186,737873.6680555556,Broker,2186,989.7300720214844,989.7300720214844,BuySell,2186,,,Trades - Net Profit/Loss,2186,,,DrawDown,2186,1.70605582723905,1.70605582723905
2187,newsRACE,2187,2021-03-24 16:04:00,200.38999938964844,200.4600067138672,200.1199951171875,200.1300048828125,-0.0005051413692360046,,0.005148823116724349,MA_cross_Sentiment,2187,737873.6694444445,Broker,2187,989.7300720214844,989.7300720214844,BuySell,2187,,,Trades - Net Profit/Loss,2187,,,DrawDown,2187,1.70605582723905,1.70605582723905
2188,newsRACE,2188,2021-03-24 16:06:00,200.2949981689453,200.42999267578125,200.24000549316406,200.2899932861328,-0.0004509454468356644,,0.004389038139038036,MA_cross_Sentiment,2188,737873.6708333333,Broker,2188,989.7300720214844,989.7300720214844,BuySell,2188,,,Trades - Net Profit/Loss,2188,,,DrawDown,2188,1.70605582723905,1.70605582723905
2189,newsRACE,2189,2021-03-24 16:08:00,200.4949951171875,200.5885009765625,200.4949951171875,200.55999755859375,-0.0003941933105055639,,0.003662448043664801,MA_cross_Sentiment,2189,737873.6722222222,Broker,2189,989.7300720214844,989.7300720214844,BuySell,2189,,,Trades - Net Profit/Loss,2189,,,DrawDown,2189,1.70605582723905,1.70605582723905
