===============================================================================
Id,newsF,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
3738,newsF,3738,2021-04-01 14:40:00,12.069999694824219,12.09000015258789,12.0600004196167,12.079999923706055,2.6379394351467313,,1.0,MA_cross_Sentiment,3738,737881.6111111111,Broker,3738,988.4723033905029,1000.552303314209,BuySell,3738,,,Trades - Net Profit/Loss,3738,,,DrawDown,3738,0.015938571724676807,0.0948526176523185
3739,newsF,3739,2021-04-01 14:42:00,12.083900451660156,12.100000381469727,12.079999923706055,12.094300270080566,2.904050372467033,,1.0,MA_cross_Sentiment,3739,737881.6125,Broker,3739,988.4723033905029,1000.5666036605835,BuySell,3739,,,Trades - Net Profit/Loss,3739,,,DrawDown,3739,0.014509554265400834,0.0948526176523185
3740,newsF,3740,2021-04-01 14:44:00,12.095199584960938,12.100000381469727,12.09000015258789,12.095399856567383,3.0017032050120083,,1.0,MA_cross_Sentiment,3740,737881.6138888889,Broker,3740,988.4723033905029,1000.5677032470703,BuySell,3740,,,Trades - Net Profit/Loss,3740,,,DrawDown,3740,0.014399673829885983,0.0948526176523185
3741,newsF,3741,2021-04-01 14:46:00,12.100000381469727,12.109999656677246,12.09000015258789,12.105999946594238,2.9308979327816567,,1.0,MA_cross_Sentiment,3741,737881.6152777778,Broker,3741,988.4723033905029,1000.5783033370972,BuySell,3741,,,Trades - Net Profit/Loss,3741,,,DrawDown,3741,0.013340418807555042,0.0948526176523185
3742,newsF,3742,2021-04-01 14:48:00,12.106800079345703,12.109999656677246,12.069999694824219,12.069999694824219,2.6916345557759787,,1.0,MA_cross_Sentiment,3742,737881.6166666667,Broker,3742,988.4723033905029,1000.5423030853271,BuySell,3742,,,Trades - Net Profit/Loss,3742,,,DrawDown,3742,0.016937883300399904,0.0948526176523185
3743,newsF,3743,2021-04-01 14:50:00,12.074799537658691,12.079999923706055,12.050000190734863,12.065500259399414,2.283913073994974,,1.0,MA_cross_Sentiment,3743,737881.6180555555,Broker,3743,988.4723033905029,1000.5378036499023,BuySell,3743,,,Trades - Net Profit/Loss,3743,,,DrawDown,3743,0.017387506799757292,0.0948526176523185
3744,newsF,3744,2021-04-01 14:52:00,12.0649995803833,12.069999694824219,12.0600004196167,12.067000389099121,1.7077334874386425,,1.0,MA_cross_Sentiment,3744,737881.6194444444,Broker,3744,988.4723033905029,1000.539303779602,BuySell,3744,,,Trades - Net Profit/Loss,3744,,,DrawDown,3744,0.017237600533439115,0.0948526176523185
3745,newsF,3745,2021-04-01 14:54:00,12.0600004196167,12.069999694824219,12.050000190734863,12.069000244140625,0.9630957961069844,,1.0,MA_cross_Sentiment,3745,737881.6208333333,Broker,3745,988.4723033905029,1000.5413036346436,BuySell,3745,,,Trades - Net Profit/Loss,3745,,,DrawDown,3745,0.017037757278213925,0.0948526176523185
3746,newsF,3746,2021-04-01 14:56:00,12.0649995803833,12.079999923706055,12.050000190734863,12.0600004196167,0.05,,0.4215,MA_cross_Sentiment,3746,737881.6222222223,Broker,3746,988.4723033905029,1000.5323038101196,BuySell,3746,,,Trades - Net Profit/Loss,3746,,,DrawDown,3746,0.017937099576525853,0.0948526176523185
3747,newsF,3747,2021-04-01 14:58:00,12.055000305175781,12.069999694824219,12.050000190734863,12.063799858093262,-1.0,,-0.5719,MA_cross_Sentiment,3747,737881.6236111111,Broker,3747,988.4723033905029,1000.5361032485962,BuySell,3747,,,Trades - Net Profit/Loss,3747,,,DrawDown,3747,0.017557425981477137,0.0948526176523185
3748,newsF,3748,2021-04-01 15:00:00,12.0649995803833,12.074999809265137,12.0600004196167,12.074999809265137,-1.997580798599147,,-1.0,MA_cross_Sentiment,3748,737881.625,Broker,3748,988.4723033905029,1000.5473031997681,BuySell,3748,,,Trades - Net Profit/Loss,3748,,,DrawDown,3748,0.016438227512538355,0.0948526176523185
3749,newsF,3749,2021-04-01 15:02:00,12.069999694824219,12.079999923706055,12.0600004196167,12.07699966430664,-2.9111884949151308,,-1.0,MA_cross_Sentiment,3749,737881.6263888889,Broker,3749,988.4723033905029,1000.5493030548096,BuySell,3749,,,Trades - Net Profit/Loss,3749,,,DrawDown,3749,0.016238384257313165,0.0948526176523185
3750,newsF,3750,2021-04-01 15:04:00,12.075300216674805,12.079999923706055,12.0600004196167,12.062999725341797,-3.7408230889479506,,-1.0,MA_cross_Sentiment,3750,737881.6277777777,Broker,3750,988.4723033905029,1000.5353031158447,BuySell,3750,,,Trades - Net Profit/Loss,3750,,,DrawDown,3750,0.017637382343486642,0.0948526176523185
3751,newsF,3751,2021-04-01 15:06:00,12.065799713134766,12.069999694824219,12.039999961853027,12.055000305175781,-4.4864845806976055,,-1.0,MA_cross_Sentiment,3751,737881.6291666667,Broker,3751,988.4723033905029,1000.5273036956787,BuySell,3751,,,Trades - Net Profit/Loss,3751,,,DrawDown,3751,0.0184367553643874,0.0948526176523185
3752,newsF,3752,2021-04-01 15:08:00,12.05270004272461,12.068300247192383,12.050000190734863,12.0600004196167,-5.1481729701640955,,-1.0,MA_cross_Sentiment,3752,737881.6305555556,Broker,3752,988.4723033905029,1000.5323038101196,BuySell,3752,,,Trades - Net Profit/Loss,3752,,,DrawDown,3752,0.017937099576525853,0.0948526176523185
3753,newsF,3753,2021-04-01 15:10:00,12.0600004196167,12.0600004196167,12.039999961853027,12.055000305175781,-5.725888257347421,,-1.0,MA_cross_Sentiment,3753,737881.6319444445,Broker,3753,988.4723033905029,1000.5273036956787,BuySell,3753,,,Trades - Net Profit/Loss,3753,,,DrawDown,3753,0.0184367553643874,0.0948526176523185
3754,newsF,3754,2021-04-01 15:12:00,12.055000305175781,12.0600004196167,12.039999961853027,12.045000076293945,-6.219630442247586,,-1.0,MA_cross_Sentiment,3754,737881.6333333333,Broker,3754,988.4723033905029,1000.5173034667969,BuySell,3754,,,Trades - Net Profit/Loss,3754,,,DrawDown,3754,0.019436066940110498,0.0948526176523185
3755,newsF,3755,2021-04-01 15:14:00,12.045000076293945,12.050000190734863,12.039999961853027,12.045000076293945,-6.629399524864584,,-1.0,MA_cross_Sentiment,3755,737881.6347222222,Broker,3755,988.4723033905029,1000.5173034667969,BuySell,3755,,,Trades - Net Profit/Loss,3755,,,DrawDown,3755,0.019436066940110498,0.0948526176523185
3756,newsF,3756,2021-04-01 15:16:00,12.045000076293945,12.050000190734863,12.029999732971191,12.038999557495117,-6.955195505198418,,-1.0,MA_cross_Sentiment,3756,737881.6361111111,Broker,3756,988.4723033905029,1000.511302947998,BuySell,3756,,,Trades - Net Profit/Loss,3756,,,DrawDown,3756,0.02003569200538322,0.0948526176523185
3757,newsF,3757,2021-04-01 15:18:00,12.03499984741211,12.050000190734863,12.020000457763672,12.0201997756958,-7.197018383249088,,-1.0,MA_cross_Sentiment,3757,737881.6375,Broker,3757,988.4723033905029,1000.4925031661987,BuySell,3757,,,Trades - Net Profit/Loss,3757,,,DrawDown,3757,0.02191433296401658,0.0948526176523185
3758,newsF,3758,2021-04-01 15:20:00,12.024999618530273,12.038999557495117,12.020000457763672,12.03499984741211,-7.354868159016597,,-1.0,MA_cross_Sentiment,3758,737881.6388888889,Broker,3758,1000.4973030090332,1000.4973030090332,BuySell,3758,,12.219584550857542,Trades - Net Profit/Loss,3758,,-0.03500080108642578,DrawDown,3758,0.021434690091556696,0.0948526176523185
3759,newsF,3759,2021-04-01 15:22:00,12.031599998474121,12.069999694824219,12.029999732971191,12.069999694824219,-7.428744832500937,,-1.0,MA_cross_Sentiment,3759,737881.6402777778,Broker,3759,1012.5289030075073,1000.4589033126831,BuySell,3759,,12.25104969024658,Trades - Net Profit/Loss,3759,,,DrawDown,3759,0.025271928370832926,0.0948526176523185
3760,newsF,3760,2021-04-01 15:24:00,12.069999694824219,12.104999542236328,12.068900108337402,12.096400260925293,-7.418648403702115,,-1.0,MA_cross_Sentiment,3760,737881.6416666667,Broker,3760,1012.5289030075073,1000.432502746582,BuySell,3760,,,Trades - Net Profit/Loss,3760,,,DrawDown,3760,0.027910107118758017,0.0948526176523185
3761,newsF,3761,2021-04-01 15:26:00,12.093999862670898,12.109999656677246,12.081899642944336,12.085000038146973,-7.324578872620131,,-1.0,MA_cross_Sentiment,3761,737881.6430555555,Broker,3761,1012.5289030075073,1000.4439029693604,BuySell,3761,,,Trades - Net Profit/Loss,3761,,,DrawDown,3761,0.026770895734417575,0.0948526176523185
3762,newsF,3762,2021-04-01 15:28:00,12.086999893188477,12.100000381469727,12.069999694824219,12.094499588012695,-7.1465362392549805,,-1.0,MA_cross_Sentiment,3762,737881.6444444444,Broker,3762,1012.5289030075073,1000.4344034194946,BuySell,3762,,,Trades - Net Profit/Loss,3762,,,DrawDown,3762,0.02772017502163651,0.0948526176523185
3763,newsF,3763,2021-04-01 15:30:00,12.096699714660645,12.119999885559082,12.09000015258789,12.105299949645996,-6.884520503606668,,-1.0,MA_cross_Sentiment,3763,737881.6458333334,Broker,3763,1012.5289030075073,1000.4236030578613,BuySell,3763,,,Trades - Net Profit/Loss,3763,,,DrawDown,3763,0.028799442959369113,0.0948526176523185
3764,newsF,3764,2021-04-01 15:32:00,12.105400085449219,12.119999885559082,12.100000381469727,12.114999771118164,-6.538531665675188,,-1.0,MA_cross_Sentiment,3764,737881.6472222222,Broker,3764,1012.5289030075073,1000.4139032363892,BuySell,3764,,,Trades - Net Profit/Loss,3764,,,DrawDown,3764,0.029768735161989718,0.0948526176523185
3765,newsF,3765,2021-04-01 15:34:00,12.111000061035156,12.119999885559082,12.109999656677246,12.116399765014648,-6.108569725460548,,-1.0,MA_cross_Sentiment,3765,737881.6486111111,Broker,3765,1012.5289030075073,1000.4125032424927,BuySell,3765,,,Trades - Net Profit/Loss,3765,,,DrawDown,3765,0.029908634970607063,0.0948526176523185
3766,newsF,3766,2021-04-01 15:36:00,12.11989974975586,12.119999885559082,12.09000015258789,12.095000267028809,-5.607648267018562,,-1.0,MA_cross_Sentiment,3766,737881.65,Broker,3766,1012.5289030075073,1000.4339027404785,BuySell,3766,,,Trades - Net Profit/Loss,3766,,,DrawDown,3766,0.02777020731014067,0.0948526176523185
3767,newsF,3767,2021-04-01 15:38:00,12.095000267028809,12.130000114440918,12.09000015258789,12.120100021362305,-5.113848794684159,,-1.0,MA_cross_Sentiment,3767,737881.651388889,Broker,3767,1012.5289030075073,1000.408802986145,BuySell,3767,,,Trades - Net Profit/Loss,3767,,,DrawDown,3767,0.0302783974075521,0.0948526176523185
3768,newsF,3768,2021-04-01 15:40:00,12.126700401306152,12.149999618530273,12.120100021362305,12.14009952545166,-4.640184892513158,,-1.0,MA_cross_Sentiment,3768,737881.6527777778,Broker,3768,1012.5289030075073,1000.3888034820557,BuySell,3768,,,Trades - Net Profit/Loss,3768,,,DrawDown,3768,0.032276925259401144,0.0948526176523185
3769,newsF,3769,2021-04-01 15:42:00,12.145999908447266,12.15999984741211,12.13379955291748,12.135000228881836,-4.186656560505563,,-1.0,MA_cross_Sentiment,3769,737881.6541666667,Broker,3769,1012.5289030075073,1000.3939027786255,BuySell,3769,,,Trades - Net Profit/Loss,3769,,,DrawDown,3769,0.03176735831343591,0.0948526176523185
3770,newsF,3770,2021-04-01 15:44:00,12.134400367736816,12.149999618530273,12.130000114440918,12.130000114440918,-3.753263798661369,,-1.0,MA_cross_Sentiment,3770,737881.6555555556,Broker,3770,1012.5289030075073,1000.3989028930664,BuySell,3770,,,Trades - Net Profit/Loss,3770,,,DrawDown,3770,0.03126770252557436,0.0948526176523185
3771,newsF,3771,2021-04-01 15:46:00,12.130000114440918,12.149999618530273,12.123000144958496,12.124300003051758,-3.3400066069805794,,-1.0,MA_cross_Sentiment,3771,737881.6569444444,Broker,3771,1012.5289030075073,1000.4046030044556,BuySell,3771,,,Trades - Net Profit/Loss,3771,,,DrawDown,3771,0.030698096833404142,0.0948526176523185
3772,newsF,3772,2021-04-01 15:48:00,12.125,12.125,12.09000015258789,12.100000381469727,-2.9468849854631927,,-1.0,MA_cross_Sentiment,3772,737881.6583333333,Broker,3772,1012.5289030075073,1000.4289026260376,BuySell,3772,,,Trades - Net Profit/Loss,3772,,,DrawDown,3772,0.02826986309800222,0.0948526176523185
3773,newsF,3773,2021-04-01 15:50:00,12.100000381469727,12.104999542236328,12.069999694824219,12.074999809265137,-2.5738989341092084,,-1.0,MA_cross_Sentiment,3773,737881.6597222222,Broker,3773,1012.5289030075073,1000.4539031982422,BuySell,3773,,,Trades - Net Profit/Loss,3773,,,DrawDown,3773,0.025771584158694474,0.0948526176523185
3774,newsF,3774,2021-04-01 15:52:00,12.074999809265137,12.100000381469727,12.074999809265137,12.093600273132324,-2.221048452918629,,-1.0,MA_cross_Sentiment,3774,737881.661111111,Broker,3774,1012.5289030075073,1000.435302734375,BuySell,3774,,,Trades - Net Profit/Loss,3774,,,DrawDown,3774,0.027630307501523323,0.0948526176523185
3775,newsF,3775,2021-04-01 15:54:00,12.100000381469727,12.10990047454834,12.079999923706055,12.085000038146973,-1.8883335418914515,,-1.0,MA_cross_Sentiment,3775,737881.6625,Broker,3775,1012.5289030075073,1000.4439029693604,BuySell,3775,,,Trades - Net Profit/Loss,3775,,,DrawDown,3775,0.026770895734417575,0.0948526176523185
3776,newsF,3776,2021-04-01 15:56:00,12.085000038146973,12.089900016784668,12.069999694824219,12.075499534606934,-1.575754201027677,,-1.0,MA_cross_Sentiment,3776,737881.6638888889,Broker,3776,1012.5289030075073,1000.4534034729004,BuySell,3776,,,Trades - Net Profit/Loss,3776,,,DrawDown,3776,0.025821521147601483,0.0948526176523185
3777,newsF,3777,2021-04-01 15:58:00,12.069999694824219,12.079999923706055,12.0600004196167,12.069999694824219,-1.2833104303273066,,-1.0,MA_cross_Sentiment,3777,737881.6652777778,Broker,3777,1012.5289030075073,1000.4589033126831,BuySell,3777,,,Trades - Net Profit/Loss,3777,,,DrawDown,3777,0.025271928370832926,0.0948526176523185
3778,newsF,3778,2021-04-01 16:00:00,12.070099830627441,12.079899787902832,12.0600004196167,12.074999809265137,-1.0110022297903385,,-0.7768582759837153,MA_cross_Sentiment,3778,737881.6666666666,Broker,3778,1012.5289030075073,1000.4539031982422,BuySell,3778,,,Trades - Net Profit/Loss,3778,,,DrawDown,3778,0.025771584158694474,0.0948526176523185
3779,newsF,3779,2021-04-01 16:02:00,12.074999809265137,12.079999923706055,12.069999694824219,12.074999809265137,-0.7588295994167746,,-0.5620239154528117,MA_cross_Sentiment,3779,737881.6680555556,Broker,3779,1012.5289030075073,1000.4539031982422,BuySell,3779,,,Trades - Net Profit/Loss,3779,,,DrawDown,3779,0.025771584158694474,0.0948526176523185
3780,newsF,3780,2021-04-01 16:04:00,12.074999809265137,12.100000381469727,12.069999694824219,12.098999977111816,-0.5267925392066131,,-0.36784608073535474,MA_cross_Sentiment,3780,737881.6694444445,Broker,3780,1012.5289030075073,1000.4299030303955,BuySell,3780,,,Trades - Net Profit/Loss,3780,,,DrawDown,3780,0.02816989382059105,0.0948526176523185
3781,newsF,3781,2021-04-01 16:06:00,12.095000267028809,12.100000381469727,12.079999923706055,12.09000015258789,-0.3148910491598549,,-0.19432477183134506,MA_cross_Sentiment,3781,737881.6708333333,Broker,3781,1012.5289030075073,1000.4389028549194,BuySell,3781,,,Trades - Net Profit/Loss,3781,,,DrawDown,3781,0.027270551522279123,0.0948526176523185
3782,newsF,3782,2021-04-01 16:08:00,12.09000015258789,12.100000381469727,12.083499908447266,12.09749984741211,-0.12312512927650013,,-0.041459988740782744,MA_cross_Sentiment,3782,737881.6722222222,Broker,3782,1012.5289030075073,1000.4314031600952,BuySell,3782,,,Trades - Net Profit/Loss,3782,,,DrawDown,3782,0.02801998755427287,0.0948526176523185
3783,newsF,3783,2021-04-01 16:10:00,12.095000267028809,12.109999656677246,12.09000015258789,12.100000381469727,0.04850522044345171,,0.09074826853633247,MA_cross_Sentiment,3783,737881.6736111111,Broker,3783,1012.5289030075073,1000.4289026260376,BuySell,3783,,,Trades - Net Profit/Loss,3783,,,DrawDown,3783,0.02826986309800222,0.0948526176523185
3784,newsF,3784,2021-04-01 16:12:00,12.100000381469727,12.13700008392334,12.095000267028809,12.132100105285645,0.2,,0.2023,MA_cross_Sentiment,3784,737881.675,Broker,3784,1012.5289030075073,1000.3968029022217,BuySell,3784,,,Trades - Net Profit/Loss,3784,,,DrawDown,3784,0.031477552238500385,0.0948526176523185
3785,newsF,3785,2021-04-01 16:14:00,12.130000114440918,12.140000343322754,12.119999885559082,12.140000343322754,0.3313592093931453,,0.2931952056502204,MA_cross_Sentiment,3785,737881.6763888889,Broker,3785,1012.5289030075073,1000.3889026641846,BuySell,3785,,,Trades - Net Profit/Loss,3785,,,DrawDown,3785,0.03226701410129746,0.0948526176523185
3786,newsF,3786,2021-04-01 16:16:00,12.138699531555176,12.140000343322754,12.109999656677246,12.109999656677246,0.4425828486228874,,0.36343388548699346,MA_cross_Sentiment,3786,737881.6777777778,Broker,3786,1012.5289030075073,1000.4189033508301,BuySell,3786,,,Trades - Net Profit/Loss,3786,,,DrawDown,3786,0.02926907937412817,0.0948526176523185
3787,newsF,3787,2021-04-01 16:18:00,12.114999771118164,12.130000114440918,12.109999656677246,12.130000114440918,0.5336709176892261,,0.4130160395103193,MA_cross_Sentiment,3787,737881.6791666667,Broker,3787,1012.5289030075073,1000.3989028930664,BuySell,3787,,,Trades - Net Profit/Loss,3787,,,DrawDown,3787,0.03126770252557436,0.0948526176523185
3788,newsF,3788,2021-04-01 16:20:00,12.130000114440918,12.140000343322754,12.119999885559082,12.135000228881836,0.604623416592162,,0.4419416677201979,MA_cross_Sentiment,3788,737881.6805555555,Broker,3788,1012.5289030075073,1000.3939027786255,BuySell,3788,,,Trades - Net Profit/Loss,3788,,,DrawDown,3788,0.03176735831343591,0.0948526176523185
3789,newsF,3789,2021-04-01 16:22:00,12.130000114440918,12.140000343322754,12.12399959564209,12.13479995727539,0.6554403453316946,,0.4502107701166292,MA_cross_Sentiment,3789,737881.6819444444,Broker,3789,1012.5289030075073,1000.3941030502319,BuySell,3789,,,Trades - Net Profit/Loss,3789,,,DrawDown,3789,0.03174734539803425,0.0948526176523185
3790,newsF,3790,2021-04-01 16:24:00,12.135000228881836,12.149999618530273,12.130000114440918,12.140000343322754,0.6861217039078238,,0.43782334669961326,MA_cross_Sentiment,3790,737881.6833333333,Broker,3790,1012.5289030075073,1000.3889026641846,BuySell,3790,,,Trades - Net Profit/Loss,3790,,,DrawDown,3790,0.03226701410129746,0.0948526176523185
3791,newsF,3791,2021-04-01 16:26:00,12.135000228881836,12.140000343322754,12.124600410461426,12.135899543762207,0.6966674923205499,,0.40477939746915004,MA_cross_Sentiment,3791,737881.6847222223,Broker,3791,1012.5289030075073,1000.3930034637451,BuySell,3791,,,Trades - Net Profit/Loss,3791,,,DrawDown,3791,0.0318572258335491,0.0948526176523185
3792,newsF,3792,2021-04-01 16:28:00,12.135700225830078,12.140000343322754,12.124500274658203,12.128199577331543,0.6870777105698729,,0.35107892242523947,MA_cross_Sentiment,3792,737881.6861111111,Broker,3792,1012.5289030075073,1000.4007034301758,BuySell,3792,,,Trades - Net Profit/Loss,3792,,,DrawDown,3792,0.03108777688615369,0.0948526176523185
3793,newsF,3793,2021-04-01 16:30:00,12.130000114440918,12.135000228881836,12.119999885559082,12.125200271606445,0.6573523586557926,,0.27672192156788167,MA_cross_Sentiment,3793,737881.6875,Broker,3793,1012.5289030075073,1000.4037027359009,BuySell,3793,,,Trades - Net Profit/Loss,3793,,,DrawDown,3793,0.03078805965311448,0.0948526176523185
3794,newsF,3794,2021-04-01 16:32:00,12.123800277709961,12.130000114440918,12.119999885559082,12.123700141906738,0.6074914365783091,,0.18170839489707646,MA_cross_Sentiment,3794,737881.6888888889,Broker,3794,1012.5289030075073,1000.4052028656006,BuySell,3794,,,Trades - Net Profit/Loss,3794,,,DrawDown,3794,0.030638153386796298,0.0948526176523185
3795,newsF,3795,2021-04-01 16:34:00,12.125,12.130000114440918,12.119999885559082,12.130000114440918,0.5374949443374224,,0.06603834241282402,MA_cross_Sentiment,3795,737881.6902777777,Broker,3795,1012.5289030075073,1000.3989028930664,BuySell,3795,,,Trades - Net Profit/Loss,3795,,,DrawDown,3795,0.03126770252557436,0.0948526176523185
3796,newsF,3796,2021-04-01 16:36:00,12.125,12.130000114440918,12.119999885559082,12.119999885559082,0.46026713070252867,,-0.05299102151626843,MA_cross_Sentiment,3796,737881.6916666667,Broker,3796,1000.4039030075073,1000.4039030075073,BuySell,3796,11.938199887275696,,Trades - Net Profit/Loss,3796,,-0.0934000015258789,DrawDown,3796,0.030768046737712815,0.0948526176523185
3797,newsF,3797,2021-04-01 16:38:00,12.125,12.130000114440918,12.119999885559082,12.119999885559082,0.3887122444430243,,-0.15808248252159374,MA_cross_Sentiment,3797,737881.6930555556,Broker,3797,988.2789030075073,1000.3989028930664,BuySell,3797,11.938199887275696,,Trades - Net Profit/Loss,3797,,,DrawDown,3797,0.03126770252557436,0.0948526176523185
3798,newsF,3798,2021-04-01 16:40:00,12.121000289916992,12.129899978637695,12.100000381469727,12.104100227355957,0.322830285558909,,-0.24923604060315205,MA_cross_Sentiment,3798,737881.6944444445,Broker,3798,988.2789030075073,1000.3830032348633,BuySell,3798,,,Trades - Net Profit/Loss,3798,,,DrawDown,3798,0.0328565374092722,0.0948526176523185
3799,newsF,3799,2021-04-01 16:42:00,12.109999656677246,12.109999656677246,12.100000381469727,12.104999542236328,0.26262125405018316,,-0.3264516957609432,MA_cross_Sentiment,3799,737881.6958333333,Broker,3799,988.2789030075073,1000.3839025497437,BuySell,3799,,,Trades - Net Profit/Loss,3799,,,DrawDown,3799,0.03276666988915901,0.0948526176523185
3800,newsF,3800,2021-04-01 16:44:00,12.104700088500977,12.126299858093262,12.095000267028809,12.119999885559082,0.20808514991684646,,-0.389729447994967,MA_cross_Sentiment,3800,737881.6972222222,Broker,3800,988.2789030075073,1000.3989028930664,BuySell,3800,,,Trades - Net Profit/Loss,3800,,,DrawDown,3800,0.03126770252557436,0.0948526176523185
3801,newsF,3801,2021-04-01 16:46:00,12.125,12.130000114440918,12.100000381469727,12.105299949645996,0.1592219731588989,,-0.4390692973052237,MA_cross_Sentiment,3801,737881.6986111111,Broker,3801,988.2789030075073,1000.3842029571533,BuySell,3801,,,Trades - Net Profit/Loss,3801,,,DrawDown,3801,0.032736650516056516,0.0948526176523185
3802,newsF,3802,2021-04-01 16:48:00,12.104999542236328,12.109999656677246,12.100000381469727,12.104999542236328,0.11603172377634063,,-0.47447124369171323,MA_cross_Sentiment,3802,737881.7,Broker,3802,988.2789030075073,1000.3839025497437,BuySell,3802,,,Trades - Net Profit/Loss,3802,,,DrawDown,3802,0.03276666988915901,0.0948526176523185
3803,newsF,3803,2021-04-01 16:50:00,12.10099983215332,12.130000114440918,12.100000381469727,12.129899978637695,0.0785144017691716,,-0.49593528715443574,MA_cross_Sentiment,3803,737881.7013888889,Broker,3803,988.2789030075073,1000.408802986145,BuySell,3803,,,Trades - Net Profit/Loss,3803,,,DrawDown,3803,0.0302783974075521,0.0948526176523185
3804,newsF,3804,2021-04-01 16:52:00,12.125,12.130000114440918,12.109999656677246,12.119999885559082,0.04667000713739183,,-0.503461427693391,MA_cross_Sentiment,3804,737881.7027777778,Broker,3804,988.2789030075073,1000.3989028930664,BuySell,3804,,,Trades - Net Profit/Loss,3804,,,DrawDown,3804,0.03126770252557436,0.0948526176523185
3805,newsF,3805,2021-04-01 16:54:00,12.119999885559082,12.119999885559082,12.109999656677246,12.113800048828125,0.020498539881001303,,-0.49704966530857925,MA_cross_Sentiment,3805,737881.7041666667,Broker,3805,988.2789030075073,1000.3927030563354,BuySell,3805,,,Trades - Net Profit/Loss,3805,,,DrawDown,3805,0.03188724520665159,0.0948526176523185
3806,newsF,3806,2021-04-01 16:56:00,12.114999771118164,12.119999885559082,12.104999542236328,12.109999656677246,0.0,,-0.4767,MA_cross_Sentiment,3806,737881.7055555555,Broker,3806,988.2789030075073,1000.3889026641846,BuySell,3806,,,Trades - Net Profit/Loss,3806,,,DrawDown,3806,0.03226701410129746,0.0948526176523185
3807,newsF,3807,2021-04-01 16:58:00,12.104999542236328,12.109999656677246,12.100000381469727,12.10159969329834,-0.014825612505612068,,-0.44241243176765405,MA_cross_Sentiment,3807,737881.7069444444,Broker,3807,988.2789030075073,1000.3805027008057,BuySell,3807,,,Trades - Net Profit/Loss,3807,,,DrawDown,3807,0.03310641295300155,0.0948526176523185
3808,newsF,3808,2021-04-01 17:00:00,12.104999542236328,12.109999656677246,12.09000015258789,12.104999542236328,-0.023978297635834887,,-0.3941869606115406,MA_cross_Sentiment,3808,737881.7083333334,Broker,3808,988.2789030075073,1000.3839025497437,BuySell,3808,,,Trades - Net Profit/Loss,3808,,,DrawDown,3808,0.03276666988915901,0.0948526176523185
3809,newsF,3809,2021-04-01 17:02:00,12.100000381469727,12.109999656677246,12.09000015258789,12.095000267028809,-0.027458055390668465,,-0.3320235865316602,MA_cross_Sentiment,3809,737881.7097222222,Broker,3809,988.2789030075073,1000.3739032745361,BuySell,3809,,,Trades - Net Profit/Loss,3809,,,DrawDown,3809,0.03376588616528496,0.0948526176523185
3810,newsF,3810,2021-04-01 17:04:00,12.095499992370605,12.100000381469727,12.09000015258789,12.100000381469727,-0.0252648857701128,,-0.2559223095280125,MA_cross_Sentiment,3810,737881.7111111111,Broker,3810,1000.3744029998779,1000.3744029998779,BuySell,3810,,12.281500387191771,Trades - Net Profit/Loss,3810,,-0.02950000762939453,DrawDown,3810,0.03371594917637795,0.0948526176523185
3811,newsF,3811,2021-04-01 17:06:00,12.099900245666504,12.109999656677246,12.09000015258789,12.095000267028809,-0.019913605428293048,,-0.17762449383336332,MA_cross_Sentiment,3811,737881.7125,Broker,3811,1012.4743032455444,1000.3793029785156,BuySell,3811,,12.291649651527404,Trades - Net Profit/Loss,3811,,,DrawDown,3811,0.03322629984621723,0.0948526176523185
3812,newsF,3812,2021-04-01 17:08:00,12.100000381469727,12.109999656677246,12.095000267028809,12.095000267028809,-0.013919031019334324,,-0.10887150368047818,MA_cross_Sentiment,3812,737881.713888889,Broker,3812,1012.4743032455444,1000.3793029785156,BuySell,3812,,,Trades - Net Profit/Loss,3812,,,DrawDown,3812,0.03322629984621723,0.0948526176523185
3813,newsF,3813,2021-04-01 17:10:00,12.095000267028809,12.106499671936035,12.09000015258789,12.097299575805664,-0.007281162543236643,,-0.04966333906935708,MA_cross_Sentiment,3813,737881.7152777778,Broker,3813,1012.4743032455444,1000.3770036697388,BuySell,3813,,,Trades - Net Profit/Loss,3813,,,DrawDown,3813,0.033456067174947764,0.0948526176523185
3814,newsF,3814,2021-04-01 17:12:00,12.095000267028809,12.100000381469727,12.09000015258789,12.100000381469727,0.0,,0.0,MA_cross_Sentiment,3814,737881.7166666667,Broker,3814,1012.4743032455444,1000.3743028640747,BuySell,3814,,,Trades - Net Profit/Loss,3814,,,DrawDown,3814,0.033725955634078784,0.0948526176523185
3815,newsF,3815,2021-04-01 17:14:00,12.095000267028809,12.109999656677246,12.09000015258789,12.104100227355957,0.007924456610375608,,0.04011851352759302,MA_cross_Sentiment,3815,737881.7180555556,Broker,3815,1012.4743032455444,1000.3702030181885,BuySell,3815,,,Trades - Net Profit/Loss,3815,,,DrawDown,3815,0.03413564860222999,0.0948526176523185
