===============================================================================
Id,newsAMC,len,datetime,open,high,low,close,volume,openinterest,sentiment,MA_cross_Sentiment,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus,DrawDown,len,drawdown,maxdrawdown
755,newsAMC,755,2021-03-10 20:06:00,49.814998626708984,49.84000015258789,49.79999923706055,49.83000183105469,0.14683775867675164,,-0.6599451526275191,MA_cross_Sentiment,755,737859.8375,Broker,755,1049.8950004577637,1000.064998626709,BuySell,755,,,Trades - Net Profit/Loss,755,,,DrawDown,755,0.039981561155852455,0.07849918877101804
756,newsAMC,756,2021-03-10 20:08:00,49.81999969482422,49.83000183105469,49.79999923706055,49.814998626708984,0.13153110015968728,,-0.7230526535131457,MA_cross_Sentiment,756,737859.838888889,Broker,756,1049.8950004577637,1000.0800018310547,BuySell,756,,,Trades - Net Profit/Loss,756,,,DrawDown,756,0.03848193804625692,0.07849918877101804
757,newsAMC,757,2021-03-10 20:10:00,49.810001373291016,49.849998474121094,49.79999923706055,49.845001220703125,0.11406743721872736,,-0.7870206537563201,MA_cross_Sentiment,757,737859.8402777778,Broker,757,1049.8950004577637,1000.0499992370605,BuySell,757,,,Trades - Net Profit/Loss,757,,,DrawDown,757,0.04148080297302245,0.07849918877101804
758,newsAMC,758,2021-03-10 20:12:00,49.845001220703125,49.869998931884766,49.814998626708984,49.814998626708984,0.0944467698538721,,-0.851849153357042,MA_cross_Sentiment,758,737859.8416666667,Broker,758,1049.8950004577637,1000.0800018310547,BuySell,758,,,Trades - Net Profit/Loss,758,,,DrawDown,758,0.03848193804625692,0.07849918877101804
759,newsAMC,759,2021-03-10 20:14:00,49.81999969482422,49.83000183105469,49.79499816894531,49.810001373291016,0.07266909806512142,,-0.9175381523153117,MA_cross_Sentiment,759,737859.8430555556,Broker,759,1049.8950004577637,1000.0849990844727,BuySell,759,,,Trades - Net Profit/Loss,759,,,DrawDown,759,0.037982444968817274,0.07849918877101804
760,newsAMC,760,2021-03-10 20:16:00,49.79999923706055,49.81999969482422,49.790000915527344,49.814998626708984,0.04922288463232523,,-0.9829993018525056,MA_cross_Sentiment,760,737859.8444444444,Broker,760,1049.8950004577637,1000.0800018310547,BuySell,760,,,Trades - Net Profit/Loss,760,,,DrawDown,760,0.03848193804625692,0.07849918877101804
761,newsAMC,761,2021-03-10 20:18:00,49.814998626708984,49.86000061035156,49.79999923706055,49.849998474121094,0.02703890623458302,,-1.0,MA_cross_Sentiment,761,737859.8458333333,Broker,761,1049.8950004577637,1000.0450019836426,BuySell,761,,,Trades - Net Profit/Loss,761,,,DrawDown,761,0.0419802960504621,0.07849918877101804
762,newsAMC,762,2021-03-10 20:20:00,49.85499954223633,49.86000061035156,49.83000183105469,49.834999084472656,0.006605625651744773,,-1.0,MA_cross_Sentiment,762,737859.8472222222,Broker,762,1049.8950004577637,1000.060001373291,BuySell,762,,,Trades - Net Profit/Loss,762,,,DrawDown,762,0.0404810542332921,0.07849918877101804
763,newsAMC,763,2021-03-10 20:22:00,49.83000183105469,49.869998931884766,49.83000183105469,49.849998474121094,-0.012076957116189516,,-1.0,MA_cross_Sentiment,763,737859.848611111,Broker,763,1049.8950004577637,1000.0450019836426,BuySell,763,,,Trades - Net Profit/Loss,763,,,DrawDown,763,0.0419802960504621,0.07849918877101804
764,newsAMC,764,2021-03-10 20:24:00,49.84000015258789,49.86000061035156,49.814998626708984,49.845001220703125,-0.02900884206921987,,-1.0,MA_cross_Sentiment,764,737859.85,Broker,764,1049.8950004577637,1000.0499992370605,BuySell,764,,,Trades - Net Profit/Loss,764,,,DrawDown,764,0.04148080297302245,0.07849918877101804
765,newsAMC,765,2021-03-10 20:26:00,49.849998474121094,49.875,49.849998474121094,49.8650016784668,-0.04419002920734632,,-1.0,MA_cross_Sentiment,765,737859.8513888889,Broker,765,1049.8950004577637,1000.0299987792969,BuySell,765,,,Trades - Net Profit/Loss,765,,,DrawDown,765,0.043479919160057626,0.07849918877101804
766,newsAMC,766,2021-03-10 20:28:00,49.86000061035156,49.869998931884766,49.83000183105469,49.845001220703125,-0.057620518530568786,,-1.0,MA_cross_Sentiment,766,737859.8527777778,Broker,766,1049.8950004577637,1000.0499992370605,BuySell,766,,,Trades - Net Profit/Loss,766,,,DrawDown,766,0.04148080297302245,0.07849918877101804
767,newsAMC,767,2021-03-10 20:30:00,49.849998474121094,49.875,49.845001220703125,49.8650016784668,-0.06930031003888736,,-1.0,MA_cross_Sentiment,767,737859.8541666666,Broker,767,1049.8950004577637,1000.0299987792969,BuySell,767,,,Trades - Net Profit/Loss,767,,,DrawDown,767,0.043479919160057626,0.07849918877101804
768,newsAMC,768,2021-03-10 20:32:00,49.869998931884766,49.869998931884766,49.83000183105469,49.84000015258789,-0.07922940373230195,,-1.0,MA_cross_Sentiment,768,737859.8555555556,Broker,768,1049.8950004577637,1000.0550003051758,BuySell,768,,,Trades - Net Profit/Loss,768,,,DrawDown,768,0.040980928603157274,0.07849918877101804
769,newsAMC,769,2021-03-10 20:34:00,49.845001220703125,49.845001220703125,49.790000915527344,49.80500030517578,-0.08740779961081264,,-1.0,MA_cross_Sentiment,769,737859.8569444445,Broker,769,1049.8950004577637,1000.0900001525879,BuySell,769,,,Trades - Net Profit/Loss,769,,,DrawDown,769,0.0374825705989521,0.07849918877101804
770,newsAMC,770,2021-03-10 20:36:00,49.79999923706055,49.81999969482422,49.779998779296875,49.79999923706055,-0.09383549767441936,,-1.0,MA_cross_Sentiment,770,737859.8583333333,Broker,770,1049.8950004577637,1000.0950012207031,BuySell,770,,,Trades - Net Profit/Loss,770,,,DrawDown,770,0.036982696229086925,0.07849918877101804
771,newsAMC,771,2021-03-10 20:38:00,49.79999923706055,49.814998626708984,49.779998779296875,49.79999923706055,-0.09851249792312214,,-1.0,MA_cross_Sentiment,771,737859.8597222222,Broker,771,1049.8950004577637,1000.0950012207031,BuySell,771,,,Trades - Net Profit/Loss,771,,,DrawDown,771,0.036982696229086925,0.07849918877101804
772,newsAMC,772,2021-03-10 20:40:00,49.790000915527344,49.79999923706055,49.779998779296875,49.790000915527344,-0.10143880035692106,,-1.0,MA_cross_Sentiment,772,737859.8611111111,Broker,772,1049.8950004577637,1000.1049995422363,BuySell,772,,,Trades - Net Profit/Loss,772,,,DrawDown,772,0.0359833287817821,0.07849918877101804
773,newsAMC,773,2021-03-10 20:42:00,49.79499816894531,49.80500030517578,49.779998779296875,49.79499816894531,-0.10261440497581593,,-1.0,MA_cross_Sentiment,773,737859.8625,Broker,773,1049.8950004577637,1000.1000022888184,BuySell,773,,,Trades - Net Profit/Loss,773,,,DrawDown,773,0.03648282185922175,0.07849918877101804
774,newsAMC,774,2021-03-10 20:44:00,49.79499816894531,49.84000015258789,49.790000915527344,49.81999969482422,-0.10203931177980692,,-1.0,MA_cross_Sentiment,774,737859.8638888889,Broker,774,1049.8950004577637,1000.0750007629395,BuySell,774,,,Trades - Net Profit/Loss,774,,,DrawDown,774,0.0389818124161221,0.07849918877101804
775,newsAMC,775,2021-03-10 20:46:00,49.814998626708984,49.86000061035156,49.814998626708984,49.85499954223633,-0.09971352076889392,,-1.0,MA_cross_Sentiment,775,737859.8652777778,Broker,775,1049.8950004577637,1000.0400009155273,BuySell,775,,,Trades - Net Profit/Loss,775,,,DrawDown,775,0.04248017042032728,0.07849918877101804
776,newsAMC,776,2021-03-10 20:48:00,49.85499954223633,49.8650016784668,49.83000183105469,49.83000183105469,-0.09563703194307706,,-0.9806957163896878,MA_cross_Sentiment,776,737859.8666666667,Broker,776,1049.8950004577637,1000.064998626709,BuySell,776,,,Trades - Net Profit/Loss,776,,,DrawDown,776,0.039981561155852455,0.07849918877101804
777,newsAMC,777,2021-03-10 20:50:00,49.83000183105469,49.83000183105469,49.75,49.76499938964844,-0.08980984530235621,,-0.9138582698910184,MA_cross_Sentiment,777,737859.8680555555,Broker,777,1049.8950004577637,1000.1300010681152,BuySell,777,,,Trades - Net Profit/Loss,777,,,DrawDown,777,0.03348433822488175,0.07849918877101804
778,newsAMC,778,2021-03-10 20:52:00,49.76499938964844,49.80500030517578,49.75,49.79999923706055,-0.08223196084673144,,-0.8391745325209085,MA_cross_Sentiment,778,737859.8694444444,Broker,778,1049.8950004577637,1000.0950012207031,BuySell,778,,,Trades - Net Profit/Loss,778,,,DrawDown,778,0.036982696229086925,0.07849918877101804
779,newsAMC,779,2021-03-10 20:54:00,49.79999923706055,49.839900970458984,49.77000045776367,49.814998626708984,-0.07290337857620267,,-0.7566445042793578,MA_cross_Sentiment,779,737859.8708333333,Broker,779,1049.8950004577637,1000.0800018310547,BuySell,779,,,Trades - Net Profit/Loss,779,,,DrawDown,779,0.03848193804625692,0.07849918877101804
780,newsAMC,780,2021-03-10 20:56:00,49.810001373291016,49.81999969482422,49.779998779296875,49.810001373291016,-0.06182409849077003,,-0.6662681851663674,MA_cross_Sentiment,780,737859.8722222223,Broker,780,1049.8950004577637,1000.0849990844727,BuySell,780,,,Trades - Net Profit/Loss,780,,,DrawDown,780,0.037982444968817274,0.07849918877101804
781,newsAMC,781,2021-03-10 20:58:00,49.810001373291016,49.81999969482422,49.77000045776367,49.79999923706055,-0.04899412059043344,,-0.568045575181936,MA_cross_Sentiment,781,737859.8736111111,Broker,781,1049.8950004577637,1000.0950012207031,BuySell,781,,,Trades - Net Profit/Loss,781,,,DrawDown,781,0.036982696229086925,0.07849918877101804
782,newsAMC,782,2021-03-11 14:30:00,48.95000076293945,49.189998626708984,48.93000030517578,49.07500076293945,0.0,,0.4215,MA_cross_Sentiment,782,737860.6041666666,Broker,782,1049.8950004577637,1000.8199996948242,BuySell,782,,,Trades - Net Profit/Loss,782,,,DrawDown,782,0.0,0.07849918877101804
783,newsAMC,783,2021-03-11 14:32:00,49.07500076293945,49.27000045776367,49.06999969482422,49.2400016784668,0.019670344203228385,,0.40430200955166284,MA_cross_Sentiment,783,737860.6055555556,Broker,783,1049.8950004577637,1000.6549987792969,BuySell,783,,,Trades - Net Profit/Loss,783,,,DrawDown,783,0.016486572568259705,0.07849918877101804
784,newsAMC,784,2021-03-11 14:34:00,49.21500015258789,49.21500015258789,49.165000915527344,49.18960189819336,0.04043657354543856,,0.38525006121744365,MA_cross_Sentiment,784,737860.6069444445,Broker,784,1049.8950004577637,1000.7053985595703,BuySell,784,,,Trades - Net Profit/Loss,784,,,DrawDown,784,0.011450723935258197,0.07849918877101804
785,newsAMC,785,2021-03-11 14:36:00,49.13999938964844,49.150001525878906,49.03499984741211,49.03499984741211,0.062298688026630564,,0.3643441549973426,MA_cross_Sentiment,785,737860.6083333333,Broker,785,1049.8950004577637,1000.8600006103516,BuySell,785,,,Trades - Net Profit/Loss,785,,,DrawDown,785,0.0,0.07849918877101804
786,newsAMC,786,2021-03-11 14:38:00,49.04999923706055,49.060001373291016,48.94110107421875,48.94110107421875,0.08525668764680441,,0.34158429089135944,MA_cross_Sentiment,786,737860.6097222222,Broker,786,1049.8950004577637,1000.9538993835449,BuySell,786,,,Trades - Net Profit/Loss,786,,,DrawDown,786,0.0,0.07849918877101804
787,newsAMC,787,2021-03-11 14:40:00,48.939998626708984,48.959999084472656,48.86000061035156,48.93000030517578,0.10931057240596007,,0.3169704688994943,MA_cross_Sentiment,787,737860.6111111111,Broker,787,1049.8950004577637,1000.9650001525879,BuySell,787,,,Trades - Net Profit/Loss,787,,,DrawDown,787,0.0,0.07849918877101804
788,newsAMC,788,2021-03-11 14:42:00,48.959999084472656,49.04999923706055,48.95500183105469,49.0099983215332,0.13446034230409756,,0.29050268902174725,MA_cross_Sentiment,788,737860.6125,Broker,788,1049.8950004577637,1000.8850021362305,BuySell,788,,,Trades - Net Profit/Loss,788,,,DrawDown,788,0.007992089268378706,0.07849918877101804
789,newsAMC,789,2021-03-11 14:44:00,49.04999923706055,49.099998474121094,49.04999923706055,49.099998474121094,0.15214009318534072,,0.25960420419834745,MA_cross_Sentiment,789,737860.6138888889,Broker,789,1049.8950004577637,1000.7950019836426,BuySell,789,,,Trades - Net Profit/Loss,789,,,DrawDown,789,0.016983427884031694,0.07849918877101804
790,newsAMC,790,2021-03-11 14:46:00,49.099998474121094,49.099998474121094,49.02000045776367,49.02450180053711,0.15378392089381346,,0.22169826736952444,MA_cross_Sentiment,790,737860.6152777778,Broker,790,1049.8950004577637,1000.8704986572266,BuySell,790,,,Trades - Net Profit/Loss,790,,,DrawDown,790,0.009441038932122725,0.07849918877101804
791,newsAMC,791,2021-03-11 14:48:00,49.02000045776367,49.05500030517578,49.01499938964844,49.03499984741211,0.13939182542951573,,0.17678487853527822,MA_cross_Sentiment,791,737860.6166666667,Broker,791,1049.8950004577637,1000.8600006103516,BuySell,791,,,Trades - Net Profit/Loss,791,,,DrawDown,791,0.0104898315346013,0.07849918877101804
792,newsAMC,792,2021-03-11 14:50:00,49.0099983215332,49.09000015258789,49.00419998168945,49.09000015258789,0.1089638067924476,,0.12486403769560876,MA_cross_Sentiment,792,737860.6180555555,Broker,792,1049.8950004577637,1000.8050003051758,BuySell,792,,,Trades - Net Profit/Loss,792,,,DrawDown,792,0.015984559638720523,0.07849918877101804
793,newsAMC,793,2021-03-11 14:52:00,49.080101013183594,49.080101013183594,48.970001220703125,48.98500061035156,0.06249986498260901,,0.06593574485051595,MA_cross_Sentiment,793,737860.6194444444,Broker,793,1049.8950004577637,1000.9099998474121,BuySell,793,,,Trades - Net Profit/Loss,793,,,DrawDown,793,0.005494728104119221,0.07849918877101804
794,newsAMC,794,2021-03-11 14:54:00,48.97999954223633,48.9900016784668,48.95500183105469,48.970001220703125,0.0,,0.0,MA_cross_Sentiment,794,737860.6208333333,Broker,794,1049.8950004577637,1000.9249992370605,BuySell,794,,,Trades - Net Profit/Loss,794,,,DrawDown,794,0.003996235185170908,0.07849918877101804
795,newsAMC,795,2021-03-11 14:56:00,48.974998474121094,49.0,48.93000030517578,48.939998626708984,-0.07853578815537954,,-0.07294319685593928,MA_cross_Sentiment,795,737860.6222222223,Broker,795,1049.8950004577637,1000.9550018310547,BuySell,795,,,Trades - Net Profit/Loss,795,,,DrawDown,795,0.000998868245311172,0.07849918877101804
796,newsAMC,796,2021-03-11 14:58:00,48.93000030517578,48.9900016784668,48.91999816894531,48.97999954223633,-0.17310749948352938,,-0.15289384571730172,MA_cross_Sentiment,796,737860.6236111111,Broker,796,1049.8950004577637,1000.9150009155273,BuySell,796,,,Trades - Net Profit/Loss,796,,,DrawDown,796,0.00499510343048208,0.07849918877101804
797,newsAMC,797,2021-03-11 15:00:00,48.97999954223633,49.0,48.95000076293945,48.994998931884766,-0.26862546106991464,,-0.22754757172001341,MA_cross_Sentiment,797,737860.625,Broker,797,1049.8950004577637,1000.9000015258789,BuySell,797,,,Trades - Net Profit/Loss,797,,,DrawDown,797,0.006493596349430393,0.07849918877101804
798,newsAMC,798,2021-03-11 15:02:00,49.0,49.04499816894531,48.970001220703125,49.01499938964844,-0.35,,-0.2846,MA_cross_Sentiment,798,737860.6263888889,Broker,798,1049.8950004577637,1000.8800010681152,BuySell,798,,,Trades - Net Profit/Loss,798,,,DrawDown,798,0.008491713942015847,0.07849918877101804
799,newsAMC,799,2021-03-11 15:04:00,49.0099983215332,49.029998779296875,48.97999954223633,48.9900016784668,-0.4172311162737855,,-0.32405113055726165,MA_cross_Sentiment,799,737860.6277777777,Broker,799,1049.8950004577637,1000.9049987792969,BuySell,799,,,Trades - Net Profit/Loss,799,,,DrawDown,799,0.005994352777756362,0.07849918877101804
800,newsAMC,800,2021-03-11 15:06:00,49.0,49.005001068115234,48.970001220703125,48.97999954223633,-0.4703188098912713,,-0.3459009633917983,MA_cross_Sentiment,800,737860.6291666667,Broker,800,1049.8950004577637,1000.9150009155273,BuySell,800,,,Trades - Net Profit/Loss,800,,,DrawDown,800,0.00499510343048208,0.07849918877101804
801,newsAMC,801,2021-03-11 15:08:00,48.9900016784668,49.005001068115234,48.95500183105469,48.959999084472656,-0.5092630808524571,,-0.3501494985036101,MA_cross_Sentiment,801,737860.6305555556,Broker,801,1049.8950004577637,1000.935001373291,BuySell,801,,,Trades - Net Profit/Loss,801,,,DrawDown,801,0.002996985837896626,0.07849918877101804
802,newsAMC,802,2021-03-11 15:10:00,48.964599609375,49.00899887084961,48.959999084472656,48.98500061035156,-0.534063929157343,,-0.33679673589269665,MA_cross_Sentiment,802,737860.6319444445,Broker,802,1049.8950004577637,1000.9099998474121,BuySell,802,,,Trades - Net Profit/Loss,802,,,DrawDown,802,0.005494728104119221,0.07849918877101804
803,newsAMC,803,2021-03-11 15:12:00,48.9900016784668,48.9900016784668,48.92499923706055,48.939998626708984,-0.5447213548059292,,-0.30584267555905853,MA_cross_Sentiment,803,737860.6333333333,Broker,803,1049.8950004577637,1000.9550018310547,BuySell,803,,,Trades - Net Profit/Loss,803,,,DrawDown,803,0.000998868245311172,0.07849918877101804
804,newsAMC,804,2021-03-11 15:14:00,48.95000076293945,48.967498779296875,48.935001373291016,48.94499969482422,-0.5412353577982155,,-0.2572873175026952,MA_cross_Sentiment,804,737860.6347222222,Broker,804,1049.8950004577637,1000.9500007629395,BuySell,804,,,Trades - Net Profit/Loss,804,,,DrawDown,804,0.001498492918948313,0.07849918877101804
805,newsAMC,805,2021-03-11 15:16:00,48.939998626708984,48.95000076293945,48.90999984741211,48.91999816894531,-0.523605938134202,,-0.19113066172360688,MA_cross_Sentiment,805,737860.6361111111,Broker,805,1049.8950004577637,1000.9750022888184,BuySell,805,,,Trades - Net Profit/Loss,805,,,DrawDown,805,0.0,0.07849918877101804
806,newsAMC,806,2021-03-11 15:18:00,48.90999984741211,48.93000030517578,48.880001068115234,48.93000030517578,-0.4918330958138887,,-0.10737270822179368,MA_cross_Sentiment,806,737860.6375,Broker,806,1049.8950004577637,1000.9650001525879,BuySell,806,,,Trades - Net Profit/Loss,806,,,DrawDown,806,0.0009992393623814756,0.07849918877101804
807,newsAMC,807,2021-03-11 15:20:00,48.91999816894531,48.95000076293945,48.89500045776367,48.95000076293945,-0.4459168308372753,,-0.0060134569972554175,MA_cross_Sentiment,807,737860.6388888889,Broker,807,1049.8950004577637,1000.9449996948242,BuySell,807,,,Trades - Net Profit/Loss,807,,,DrawDown,807,0.002997336988989438,0.07849918877101804
808,newsAMC,808,2021-03-11 15:22:00,48.95000076293945,48.970001220703125,48.939998626708984,48.941898345947266,-0.3858571432043623,,0.1129470919500078,MA_cross_Sentiment,808,737860.6402777778,Broker,808,1049.8950004577637,1000.9531021118164,BuySell,808,,,Trades - Net Profit/Loss,808,,,DrawDown,808,0.0021878845077925447,0.07849918877101804
809,newsAMC,809,2021-03-11 15:24:00,48.95000076293945,48.970001220703125,48.93000030517578,48.93000030517578,-0.3215803127073621,,0.23101769905827083,MA_cross_Sentiment,809,737860.6416666667,Broker,809,1049.8950004577637,1000.9650001525879,BuySell,809,,,Trades - Net Profit/Loss,809,,,DrawDown,809,0.0009992393623814756,0.07849918877101804
810,newsAMC,810,2021-03-11 15:26:00,48.935001373291016,48.97999954223633,48.91999816894531,48.95000076293945,-0.2630126191384871,,0.3297071247658086,MA_cross_Sentiment,810,737860.6430555555,Broker,810,1049.8950004577637,1000.9449996948242,BuySell,810,,,Trades - Net Profit/Loss,810,,,DrawDown,810,0.002997336988989438,0.07849918877101804
811,newsAMC,811,2021-03-11 15:28:00,48.95500183105469,49.09000015258789,48.95500183105469,49.08000183105469,-0.21015406249773746,,0.40901536907262115,MA_cross_Sentiment,811,737860.6444444444,Broker,811,1049.8950004577637,1000.814998626709,BuySell,811,,,Trades - Net Profit/Loss,811,,,DrawDown,811,0.015984781012863696,0.07849918877101804
812,newsAMC,812,2021-03-11 15:30:00,49.08000183105469,49.11000061035156,49.06999969482422,49.06999969482422,-0.16300464278511323,,0.46894243197870816,MA_cross_Sentiment,812,737860.6458333334,Broker,812,1049.8950004577637,1000.8250007629395,BuySell,812,,,Trades - Net Profit/Loss,812,,,DrawDown,812,0.014985541650482222,0.07849918877101804
813,newsAMC,813,2021-03-11 15:32:00,49.07500076293945,49.13999938964844,49.06999969482422,49.1349983215332,-0.12156436000061431,,0.5094883134840701,MA_cross_Sentiment,813,737860.6472222222,Broker,813,1049.8950004577637,1000.7600021362305,BuySell,813,,,Trades - Net Profit/Loss,813,,,DrawDown,813,0.021479073113341858,0.07849918877101804
814,newsAMC,814,2021-03-11 15:34:00,49.1349983215332,49.15999984741211,49.11000061035156,49.11009979248047,-0.08583321414424071,,0.5306530135887068,MA_cross_Sentiment,814,737860.6486111111,Broker,814,1049.8950004577637,1000.7849006652832,BuySell,814,,,Trades - Net Profit/Loss,814,,,DrawDown,814,0.018991645455727863,0.07849918877101804
815,newsAMC,815,2021-03-11 15:36:00,49.11000061035156,49.1150016784668,49.0099983215332,49.02000045776367,-0.05581120521599252,,0.5324365322926179,MA_cross_Sentiment,815,737860.65,Broker,815,1049.8950004577637,1000.875,BuySell,815,,,Trades - Net Profit/Loss,815,,,DrawDown,815,0.00999048813303981,0.07849918877101804
816,newsAMC,816,2021-03-11 15:38:00,49.0099983215332,49.060001373291016,49.0,49.0099983215332,-0.031498333215869666,,0.5148388695958039,MA_cross_Sentiment,816,737860.651388889,Broker,816,1049.8950004577637,1000.8850021362305,BuySell,816,,,Trades - Net Profit/Loss,816,,,DrawDown,816,0.008991248770658336,0.07849918877101804
817,newsAMC,817,2021-03-11 15:40:00,49.0099983215332,49.02000045776367,48.959999084472656,48.98500061035156,-0.012894598143872164,,0.4778600254982646,MA_cross_Sentiment,817,737860.6527777778,Broker,817,1049.8950004577637,1000.9099998474121,BuySell,817,,,Trades - Net Profit/Loss,817,,,DrawDown,817,0.006493912561014625,0.07849918877101804
818,newsAMC,818,2021-03-11 15:42:00,48.97999954223633,49.0099983215332,48.96500015258789,48.9900016784668,0.0,,0.4215,MA_cross_Sentiment,818,737860.6541666667,Broker,818,1049.8950004577637,1000.9049987792969,BuySell,818,,,Trades - Net Profit/Loss,818,,,DrawDown,818,0.006993532242205362,0.07849918877101804
819,newsAMC,819,2021-03-11 15:44:00,48.99700164794922,49.005001068115234,48.94499969482422,48.95500183105469,0.007185461215746798,,0.34575879310101,MA_cross_Sentiment,819,737860.6555555556,Broker,819,1000.8979988098145,1000.8979988098145,BuySell,819,48.210824699401854,,Trades - Net Profit/Loss,819,0.7879981994628906,,DrawDown,819,0.007692847356610399,0.07849918877101804
820,newsAMC,820,2021-03-11 15:46:00,48.95000076293945,48.95500183105469,48.900001525878906,48.91999816894531,0.00866178550336825,,0.25063640480129484,MA_cross_Sentiment,820,737860.6569444444,Broker,820,951.947998046875,1000.8679962158203,BuySell,820,48.16650150299072,,Trades - Net Profit/Loss,820,,,DrawDown,820,0.010690184345599837,0.07849918877101804
821,newsAMC,821,2021-03-11 15:48:00,48.93000030517578,48.959999084472656,48.91999816894531,48.939998626708984,0.0052755353909651305,,0.1421735490409424,MA_cross_Sentiment,821,737860.6583333333,Broker,821,951.947998046875,1000.887996673584,BuySell,821,,,Trades - Net Profit/Loss,821,,,DrawDown,821,0.008692086718991875,0.07849918877101804
822,newsAMC,822,2021-03-11 15:50:00,48.939998626708984,48.97999954223633,48.93000030517578,48.96009826660156,0.002106086047142121,,0.05661450946048142,MA_cross_Sentiment,822,737860.6597222222,Broker,822,951.947998046875,1000.9080963134766,BuySell,822,,,Trades - Net Profit/Loss,822,,,DrawDown,822,0.006684080540354196,0.07849918877101804
823,newsAMC,823,2021-03-11 15:52:00,48.959999084472656,49.029998779296875,48.95000076293945,49.029998779296875,0.0,,0.0,MA_cross_Sentiment,823,737860.661111111,Broker,823,951.947998046875,1000.9779968261719,BuySell,823,,,Trades - Net Profit/Loss,823,,,DrawDown,823,0.0,0.07849918877101804
824,newsAMC,824,2021-03-11 15:54:00,49.02000045776367,49.040000915527344,48.970001220703125,49.005001068115234,-0.0010427227504612325,,-0.027669979340501867,MA_cross_Sentiment,824,737860.6625,Broker,824,951.947998046875,1000.9529991149902,BuySell,824,,,Trades - Net Profit/Loss,824,,,DrawDown,824,0.0024973287385838196,0.07849918877101804
825,newsAMC,825,2021-03-11 15:56:00,49.0010986328125,49.029998779296875,48.97999954223633,48.994998931884766,-0.001022082204241576,,-0.02639542856102421,MA_cross_Sentiment,825,737860.6638888889,Broker,825,951.947998046875,1000.9429969787598,BuySell,825,,,Trades - Net Profit/Loss,825,,,DrawDown,825,0.0034965651116292606,0.07849918877101804
826,newsAMC,826,2021-03-11 15:58:00,48.9900016784668,49.02000045776367,48.9900016784668,49.005001068115234,-0.0004904005559011315,,-0.01192316350103443,MA_cross_Sentiment,826,737860.6652777778,Broker,826,951.947998046875,1000.9529991149902,BuySell,826,,,Trades - Net Profit/Loss,826,,,DrawDown,826,0.0024973287385838196,0.07849918877101804
827,newsAMC,827,2021-03-11 16:00:00,49.0099983215332,49.0099983215332,48.95000076293945,48.9900016784668,0.0,,0.0,MA_cross_Sentiment,827,737860.6666666666,Broker,827,951.947998046875,1000.9379997253418,BuySell,827,,,Trades - Net Profit/Loss,827,,,DrawDown,827,0.00399580220113709,0.07849918877101804
828,newsAMC,828,2021-03-11 16:02:00,48.9911003112793,48.9911003112793,48.96500015258789,48.98500061035156,0.0004491194634618187,,0.009374061942079105,MA_cross_Sentiment,828,737860.6680555556,Broker,828,951.947998046875,1000.9329986572266,BuySell,828,,,Trades - Net Profit/Loss,828,,,DrawDown,828,0.0044954203876598105,0.07849918877101804
829,newsAMC,829,2021-03-11 16:04:00,48.9900016784668,49.0099983215332,48.970001220703125,48.974998474121094,0.0008569578344843243,,0.016199022325202865,MA_cross_Sentiment,829,737860.6694444445,Broker,829,951.947998046875,1000.9229965209961,BuySell,829,,,Trades - Net Profit/Loss,829,,,DrawDown,829,0.005494656760705251,0.07849918877101804
830,newsAMC,830,2021-03-11 16:06:00,48.974998474121094,48.97999954223633,48.95000076293945,48.95500183105469,0.001223515113067517,,0.0204748811493713,MA_cross_Sentiment,830,737860.6708333333,Broker,830,951.947998046875,1000.9029998779297,BuySell,830,,,Trades - Net Profit/Loss,830,,,DrawDown,830,0.007492367312766351,0.07849918877101804
831,newsAMC,831,2021-03-11 16:08:00,48.95500183105469,48.97999954223633,48.869998931884766,48.869998931884766,0.0015487912992113982,,0.022201638414584408,MA_cross_Sentiment,831,737860.6722222222,Broker,831,951.947998046875,1000.8179969787598,BuySell,831,,,Trades - Net Profit/Loss,831,,,DrawDown,831,0.015984352095593034,0.07849918877101804
832,newsAMC,832,2021-03-11 16:10:00,48.880001068115234,48.88999938964844,48.86000061035156,48.8650016784668,0.0018327863929159653,,0.02137929412084217,MA_cross_Sentiment,832,737860.6736111111,Broker,832,951.947998046875,1000.8129997253418,BuySell,832,,,Trades - Net Profit/Loss,832,,,DrawDown,832,0.01648358918510086,0.07849918877101804
833,newsAMC,833,2021-03-11 16:12:00,48.8650016784668,48.90999984741211,48.8650016784668,48.904998779296875,0.00207550039418122,,0.01800784826814461,MA_cross_Sentiment,833,737860.675,Broker,833,951.947998046875,1000.8529968261719,BuySell,833,,,Trades - Net Profit/Loss,833,,,DrawDown,833,0.012487786983963772,0.07849918877101804
834,newsAMC,834,2021-03-11 16:14:00,48.900001525878906,48.904998779296875,48.86000061035156,48.88999938964844,0.0022769333030071615,,0.012087300856491685,MA_cross_Sentiment,834,737860.6763888889,Broker,834,951.947998046875,1000.8379974365234,BuySell,834,,,Trades - Net Profit/Loss,834,,,DrawDown,834,0.013986260446517042,0.07849918877101804
